uuid,key,hash_code,version,ts,ts_raw,DayOfWeek,HourOfDay,WorkingDay,App_Value,Audio_Music,Audio_Headphones,Batt_Value,BattDrain_Value,CellTower_Data,CellTower_Roaming,CellTower_Type,CellTower_Id,CellTower_LAC,CellTower_GSMSigStr,Charging_Value,Light_Value,Loc_Acc,Loc_Type,Noise_Value,Notif_App,NotifCenter_Value,Prox_Value,ScrOrient_Value,Screen_Value,UserAct_Type,UserAct_p,Wifi_Conn,Wifi_NetID,Wifi_BSSID,Wifi_SSID,Wifi_IP,Wifi_RSSI,Wifi_Speed,timeSinceLastScreenUnlocked,timeSinceScreenChanged,timeSinceLastMessageSession,timeSinceLastCallPickup,lastForegroundAppCategory,timeSinceLastIncomingCall,timeSinceLastOpenApp,timeSinceLastCallMade,timeSinceLastCommApp,Temperature,Weather,Calendar_Event,Event_Name,Event_Start,Event_End,Event_Duration,Event_TimeLeft,Event_Location,Is_Silent,Background_Amp,Background_Convo,On_Call,DoNot_Disturb,Ringer_Mode,Is_Launcher,Predicted_Availability,AR Enabled,Sent AR,Responses,Attend_time,Appropriate,Useful,Granularity,Explanation_Correctness,Comfortable,Better_Responses,Reason,Shap
u37,0|com.samsung.android.messaging|123|com.samsung.android.messaging:msg:202|10041,-1300492394,0.7.8,Tue Jul 14 21:42:37 EDT 2020,1594777357283,1,21,1,com.samsung.android.messaging,0.0,0.0,63,0.0,0,0.0,GSM,199801097,21766,85,0.0,3,13.964,NoLoc,63.5884,com.samsung.android.messaging,4,0.0,Portrait,Unlocked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-59,390,38518,38518,1183738.0,,unknown,,2893.0,,24904.0,23.68,Clouds: broken clouds,1.0,Friday Night with Colleagues,1594774800000.0,1594778400000.0,3600000.0,1042717.0,https://zoom.us/j/95052820160?pwd=YXhVMXowOEFVcDdDMmU1RkVWVVpmZz09,0.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,cluster_feature:Bob may not be available to respond. His phone is in an area with low-light and he has not been using his phone for a while.,top_feature:Bob’s phone is in an area with low-light and he may not be available to respond.;top_2_feature:Bob was last using a unknown app on his phone and he may not be available to respond.;top_3_feature:Bob has not been using his phone for a while and he may not be available to respond.;multi_feature:Bob may not be available to respond. His phone is in an area with low-light and he was last using a unknown app on his phone and has not been using his phone for a while.;cluster_feature:Bob may not be available to respond. His phone is in an area with low-light and he has not been using his phone for a while.;simple:Bob may not be available to respond at this time.,1594777359552.0,,,,,,,unknown_contact,
u37,0|com.samsung.android.messaging|123|com.samsung.android.messaging:msg:38|10041,-1644411988,0.7.8,Wed Jul 15 09:05:32 EDT 2020,1594818332548,2,9,1,com.sec.android.app.launcher,0.0,0.0,99,1.0,0,0.0,GSM,199801097,21766,85,0.0,61,15.546,NoLoc,48.9781,com.samsung.android.messaging,4,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-61,130,272577,-603,40975265.0,,Personalization,,125633.0,,126249.0,19.93,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;simple:Bob may not be available to respond at this time.,1594818341683.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-332562694,0.7.8,Wed Jul 15 10:34:48 EDT 2020,1594823688218,2,10,1,com.sec.android.app.launcher,0.0,0.0,92,0.0,0,0.0,GSM,199801097,21766,85,0.0,58,10.72,NoLoc,37.055,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-61,144,2756516,2743543,5355670.0,,Personalization,,2746946.0,,2754677.0,25.71,Clear: clear sky,1.0,Therapy,1594821600000.0,1594825200000.0,3600000.0,1511782.0,,1.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode and is currently locked.,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.;top_2_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_3_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode and is currently locked.;cluster_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1594825200021.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,938845521,0.7.8,Wed Jul 15 11:36:22 EDT 2020,1594827382027,2,11,1,com.sec.android.app.launcher,0.0,0.0,83,0.0,0,0.0,GSM,199801097,21766,85,0.0,60,13.324000000000002,NoLoc,49.0962,com.whatsapp,6,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-64,130,271633,261803,3693809.0,,Personalization,,264978.0,,272107.0,27.82,Clear: clear sky,1.0,Social computing class,1594827000000.0,1594832400000.0,5400000.0,5017973.0,,1.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_2_feature:Bob has not been checking his notifications and he may not be available to respond.;top_3_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is on vibrate mode and is currently locked.;cluster_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1594827385996.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,773002743,0.7.8,Wed Jul 15 12:00:39 EDT 2020,1594828839010,2,12,1,com.sec.android.app.launcher,0.0,0.0,82,,0,0.0,GSM,199801097,21766,85,0.0,26,13.324000000000002,NoLoc,77.4025,com.whatsapp,6,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-58,144,1728616,130309,1456983.0,,Personalization,,1721961.0,,1729090.0,27.87,Clear: clear sky,1.0,Social computing class,1594827000000.0,1594832400000.0,5400000.0,3560990.0,,0.0,0,noise,0.0,all,VIBRATE,1.0,0.0,1,top_3_feature:Bob has not been using his phone for a while and he may not be available to respond.,top_feature:Bob’s phone is in a noisy environment and he may not be available to respond.;top_2_feature:Bob has not been receptive to communication for a while and he may not be available to respond.;top_3_feature:Bob has not been using his phone for a while and he may not be available to respond.;multi_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been receptive to communication for a while and has a scheduled calendar event.;cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been receptive to communication for a while.;user_device:Bob may not be available to respond. His phone is in a noisy environment and he has not been using his phone for a while.;simple:Bob may not be available to respond at this time.,1594835137954.0,Yes,Not Useful,Too abstract,Incorrectly,Comfortable,i was in a meeting which was on my calendar too,sent,
u37,0|com.whatsapp|1|+U+JmL2/BW0Or693ATezVpVpT1NnW9R5+XZ9WCX6dac=|10160,-560756778,0.7.8,Wed Jul 15 15:49:16 EDT 2020,1594842556893,2,15,1,,0.0,0.0,66,0.0,0,0.0,GSM,199801237,21766,85,0.0,69,15.104,NoLoc,66.3272,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-60,144,7418107,116363,13717883.0,,unknown,,,,,31.67,Clouds: broken clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.;top_2_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;top_3_feature:Bob was last using a unknown app on his phone and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and was last using a unknown app on his phone and his phone is on vibrate mode.;cluster_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1594842630480.0,,,,,,,,
u37,0|com.whatsapp|1|+U+JmL2/BW0Or693ATezVpVpT1NnW9R5+XZ9WCX6dac=|10160,1670619434,0.7.8,Wed Jul 15 21:06:22 EDT 2020,1594861582148,2,21,1,,0.0,0.0,100,,0,0.0,GSM,199801097,21766,85,1.0,0,15.104000000000001,NoLoc,40.8085,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-53,263,7409035,7349972,19025255.0,,unknown,,,,,29.81,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,top_3_feature:Bob’s phone is charging and he may not be available to respond.,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.;top_2_feature:Bob’s phone is in an area with low-light and he may not be available to respond.;top_3_feature:Bob’s phone is charging and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is in an area with low-light and is charging.;cluster_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is in an area with low-light.;user_device:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is charging.;simple:Bob may not be available to respond at this time.,1594866220660.0,,,,,,,,
u37,0|com.whatsapp|1|+U+JmL2/BW0Or693ATezVpVpT1NnW9R5+XZ9WCX6dac=|10160,-899391255,0.7.8,Thu Jul 16 01:56:04 EDT 2020,1594878964539,3,1,1,,0.0,0.0,75,0.0,0,0.0,GSM,199801097,21766,85,0.0,0,34.84,NoLoc,41.108000000000004,com.whatsapp,6,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-64,260,10750835,9588601,17382391.0,,unknown,,,,,23.12,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,0.0,0.0,1,top_2_feature:Bob has not been using his phone for a while and he may not be available to respond.,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.;top_2_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_3_feature:Bob’s phone is in an area with low-light and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and was last using a unknown app on his phone and his phone is in an area with low-light.;cluster_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is in an area with low-light.;user_device:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1594891813166.0,,,,,,,sent,
u37,0|com.whatsapp|1|+U+JmL2/BW0Or693ATezVpVpT1NnW9R5+XZ9WCX6dac=|10160,2098359691,0.7.8,Thu Jul 16 08:13:57 EDT 2020,1594901637849,3,8,1,com.sec.android.app.launcher,0.0,0.0,92,-6.0,0,0.0,GSM,199801097,21766,85,1.0,17,12.149000000000001,NoLoc,42.7162,com.whatsapp,6,0.0,Portrait,Off,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-58,390,920206,844721,22673310.0,,Personalization,,877071.0,,901206.0,23.77,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,0.0,1,simple:Bob may not be available to respond at this time.,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.;top_2_feature:Bob’s phone is in an area with low-light and he may not be available to respond.;top_3_feature:Bob’s phone is in a silent environment and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is in an area with low-light and is in a silent environment.;cluster_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is in an area with low-light.;user_device:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1594903076260.0,,,,,,,sent,
u37,0|com.whatsapp|1|+U+JmL2/BW0Or693ATezVpVpT1NnW9R5+XZ9WCX6dac=|10160,-2013961918,0.7.8,Thu Jul 16 08:35:20 EDT 2020,1594902920285,3,8,1,com.sec.android.app.launcher,0.0,0.0,100,-2.0,0,0.0,GSM,199801097,21766,85,1.0,28,12.149,NoLoc,40.0111,com.whatsapp,6,0.0,Portrait,Off,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-58,390,2202642,2127157,1282436.0,,Personalization,,2159507.0,,2183642.0,25.16,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,0.0,1,multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is in a silent environment and is on vibrate mode.,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.;top_2_feature:Bob’s phone is in a silent environment and he may not be available to respond.;top_3_feature:Bob has not been using his phone for a while and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is in a silent environment and is on vibrate mode.;cluster_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is in a silent environment.;user_device:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1594903076260.0,,,,,,,attended_delay,
u37,0|com.whatsapp|1|+U+JmL2/BW0Or693ATezVpVpT1NnW9R5+XZ9WCX6dac=|10160,107185685,0.7.8,Thu Jul 16 08:52:02 EDT 2020,1594903922362,3,8,1,com.sec.android.app.launcher,0.0,0.0,100,,0,0.0,GSM,199801097,21766,85,1.0,47,3.644,NoLoc,40.9596,com.whatsapp,7,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:84,"""paradiso""",192.168.1.153,-51,433,3204719,246095,1002077.0,,Personalization,,253466.0,,279194.0,25.44,Clear: clear sky,0.0,,,,,,,1.0,0,noise,0.0,all,VIBRATE,1.0,0.0,1,top_2_feature:Bob’s phone is currently locked and he may not be available to respond.,top_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_2_feature:Bob’s phone is currently locked and he may not be available to respond.;top_3_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is currently locked and is on vibrate mode.;cluster_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is currently locked.;simple:Bob may not be available to respond at this time.,1594903641742.0,,,,,,,sent,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1888395182,0.7.8,Thu Jul 16 10:11:09 EDT 2020,1594908669432,3,10,1,com.sec.android.app.launcher,0.0,0.0,96,0.0,0,0.0,GSM,199801097,21766,85,0.0,4031,7.146,NoLoc,75.775,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-76,65,3623060,182761,4747070.0,,Personalization,,190076.0,,191787.0,28.45,Clouds: few clouds,1.0,Yingfan,1594908000000.0,1594911600000.0,3600000.0,2930568.0,,0.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,top_feature:Bob’s phone is in a noisy environment and he may not be available to respond.,top_feature:Bob’s phone is in a noisy environment and he may not be available to respond.;top_2_feature:Bob has a scheduled calendar event and he may not be available to respond.;top_3_feature:Bob has not been using his phone for a while and he may not be available to respond.;multi_feature:Bob may not be available to respond. His phone is in a noisy environment and he has a scheduled calendar event and has not been using his phone for a while.;cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been using his phone for a while.;simple:Bob may not be available to respond at this time.,1594909185842.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,543657222,0.7.8,Thu Jul 16 10:11:46 EDT 2020,1594908706071,3,10,1,com.sec.android.app.launcher,0.0,0.0,96,0.0,0,0.0,GSM,199801097,21766,85,0.0,4063,7.146,NoLoc,76.4725,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-76,65,3659699,219400,36639.0,,Personalization,,226715.0,,228426.0,28.45,Clouds: few clouds,1.0,Yingfan,1594908000000.0,1594911600000.0,3600000.0,2893929.0,,0.0,0,noise,0.0,all,VIBRATE,1.0,0.0,1,top_2_feature:Bob has not been using his phone for a while and he may not be available to respond.,top_feature:Bob’s phone is in a noisy environment and he may not be available to respond.;top_2_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_3_feature:Bob has a scheduled calendar event and he may not be available to respond.;multi_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been using his phone for a while and has a scheduled calendar event.;cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been using his phone for a while.;simple:Bob may not be available to respond at this time.,1594909185842.0,,,,,,,contact_interval,
u37,0|com.skype.raider|-394361631|null|10231,881020451,0.7.8,Thu Jul 16 13:05:20 EDT 2020,1594919120564,3,13,1,com.skype.raider,0.0,0.0,83,0.0,0,0.0,GSM,199801097,21766,85,0.0,75,8.576,NoLoc,41.6778,com.skype.raider,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-61,144,2526887,19847,10414493.0,,Communication,,35440.0,,35440.0,30.86,Rain: light rain,1.0,Keyang,1594918800000.0,1594922400000.0,3600000.0,3279436.0,,1.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,top_feature:Bob has not been using his phone for a while and he may not be available to respond.,top_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_2_feature:Bob was last using a Communication app on his phone and he may not be available to respond.;top_3_feature:Bob’s phone is currently locked and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been using his phone for a while and was last using a Communication app on his phone and his phone is currently locked.;cluster_feature:Bob may not be available to respond. He has not been using his phone for a while and was last using a Communication app on his phone.;simple:Bob may not be available to respond at this time.,,,,,,,,unknown_contact,
u37,0|com.samsung.android.messaging|123|com.samsung.android.messaging:msg:182|10041,1374313441,0.7.8,Thu Jul 16 17:52:30 EDT 2020,1594936350927,3,17,1,com.android.chrome,0.0,0.0,60,0.0,0,0.0,GSM,199801097,21766,85,0.0,6149,15.140999999999998,NoLoc,54.6342,com.samsung.android.messaging,4,0.0,Portrait,Unlocked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-81,2,162482,162482,17230363.0,,Communication,,130704.0,,130704.0,31.37,Clouds: few clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,multi_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is on vibrate mode.,top_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_2_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1594936464988.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,223777247,0.7.8,Thu Jul 16 18:13:53 EDT 2020,1594937633751,3,18,1,com.sec.android.gallery3d,0.0,0.0,51,5.0,0,0.0,GSM,199801097,21766,85,0.0,69,21.636,NoLoc,57.4676,com.whatsapp,5,0.0,Portrait,Unlocked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-64,144,695924,695924,1282824.0,,Photography,,340415.0,,513855.0,31.54,Clouds: few clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,cluster_feature:Bob may not be available to respond. He was last using a Photography app on his phone and has not been using his phone for a while.,top_feature:Bob was last using a Photography app on his phone and he may not be available to respond.;top_2_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_3_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;multi_feature:Bob may not be available to respond. He was last using a Photography app on his phone and has not been using his phone for a while and his phone is on vibrate mode.;cluster_feature:Bob may not be available to respond. He was last using a Photography app on his phone and has not been using his phone for a while.;simple:Bob may not be available to respond at this time.,1594937639835.0,,,,,,,,
u37,0|com.samsung.android.messaging|123|com.samsung.android.messaging:msg:182|10041,-1880565387,0.7.8,Thu Jul 16 19:27:08 EDT 2020,1594942028562,3,19,1,com.sec.android.app.launcher,0.0,0.0,34,2.0,0,0.0,GSM,199801097,21766,85,0.0,86,21.636,NoLoc,75.7614,com.samsung.android.messaging,4,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-63,144,1096097,-554,4394811.0,,Personalization,,164512.0,,166267.0,30.85,Clouds: broken clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been using his phone for a while.,top_feature:Bob’s phone is in a noisy environment and he may not be available to respond.;top_2_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_3_feature:Bob’s phone is currently locked and he may not be available to respond.;multi_feature:Bob may not be available to respond. His phone is in a noisy environment and is currently locked and he has not been using his phone for a while.;cluster_feature:Bob may not be available to respond. His phone is in a noisy environment and he has not been using his phone for a while.;simple:Bob may not be available to respond at this time.,1594942051866.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-1831789269,0.7.8,Thu Jul 16 19:39:51 EDT 2020,1594942791716,3,19,1,com.sec.android.app.launcher,0.0,0.0,32,0.0,0,0.0,GSM,199801097,21766,85,0.0,191,21.636,NoLoc,57.4676,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-60,144,442542,412600,763154.0,,Personalization,,416430.0,,420868.0,30.55,Clouds: scattered clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,top_feature:Bob has not been using his phone for a while and he may not be available to respond.,top_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_2_feature:Bob’s phone is currently locked and he may not be available to respond.;top_3_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is currently locked and is on vibrate mode.;cluster_feature:Bob may not be available to respond. He has not been using his phone for a while and his phone is currently locked.;simple:Bob may not be available to respond at this time.,1594942899121.0,,,,,,,,
u37,0|com.whatsapp|1|+U+JmL2/BW0Or693ATezVpVpT1NnW9R5+XZ9WCX6dac=|10160,-1440292419,0.7.8,Thu Jul 16 19:51:17 EDT 2020,1594943477504,3,19,1,com.sec.android.app.launcher,0.0,0.0,31,0.0,0,0.0,GSM,199801097,21766,85,0.0,51,21.636,NoLoc,52.2177,com.whatsapp,5,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-59,144,580969,546163,685788.0,,Personalization,,549561.0,,553311.0,30.55,Clouds: scattered clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.;top_2_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_3_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode and is currently locked.;cluster_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1594943629097.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,-326290098,0.7.8,Thu Jul 16 19:53:49 EDT 2020,1594943629145,3,19,1,com.sec.android.app.launcher,0.0,0.0,31,0.0,0,0.0,GSM,199801097,21766,85,0.0,56,21.636,NoLoc,52.2177,com.whatsapp,6,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-59,144,732610,697804,151641.0,,Personalization,,701202.0,,704952.0,30.55,Clouds: scattered clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode and is currently locked.,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.;top_2_feature:Bob has not been checking his notifications and he may not be available to respond.;top_3_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode and is currently locked.;cluster_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1594943699166.0,,,,,,,,
u37,0|com.whatsapp|1|+U+JmL2/BW0Or693ATezVpVpT1NnW9R5+XZ9WCX6dac=|10160,-1176380449,0.7.8,Thu Jul 16 19:55:11 EDT 2020,1594943711649,3,19,1,com.sec.android.app.launcher,0.0,0.0,31,,0,0.0,GSM,199801097,21766,85,0.0,56,21.636,NoLoc,52.2177,com.whatsapp,6,0.0,Portrait,Locked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-59,144,815114,780308,82504.0,,Personalization,,783706.0,,787456.0,30.55,Clouds: scattered clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,1.0,1.0,1,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.,top_feature:Bob has not been receptive to communication for a while and he may not be available to respond.;top_2_feature:Bob has not been checking his notifications and he may not be available to respond.;top_3_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode and is currently locked.;cluster_feature:Bob may not be available to respond. He has not been receptive to communication for a while and his phone is on vibrate mode.;simple:Bob may not be available to respond at this time.,1594943722188.0,,,,,,,,
u37,0|com.whatsapp|1|E+R6a4w8ho57GQWqvagY4f31SjHHFDSh8hv52ZDuRUE=|10160,2110605726,0.7.8,Thu Jul 16 20:11:57 EDT 2020,1594944717702,3,20,1,com.google.android.gm,0.0,0.0,29,0.0,0,0.0,GSM,199801097,21766,85,0.0,60,21.636,NoLoc,58.5205,com.whatsapp,5,0.0,Portrait,Unlocked,still,100.0,1.0,103.0,b8:f8:53:3d:ce:82,"""paradiso""",192.168.1.153,-54,144,50334,50334,1006053.0,,Communication,,5238.0,,5238.0,30.55,Clouds: scattered clouds,0.0,,,,,,,0.0,0,noise,0.0,all,VIBRATE,0.0,1.0,1,top_feature:Bob has not been using his phone for a while and he may not be available to respond.,top_feature:Bob has not been using his phone for a while and he may not be available to respond.;top_2_feature:Bob was last using a Communication app on his phone and he may not be available to respond.;top_3_feature:Bob’s phone is on vibrate mode and he may not be available to respond.;multi_feature:Bob may not be available to respond. He has not been using his phone for a while and was last using a Communication app on his phone and his phone is on vibrate mode.;cluster_feature:Bob may not be available to respond. He has not been using his phone for a while and was last using a Communication app on his phone.;simple:Bob may not be available to respond at this time.,1594944730390.0,,,,,,,,
